id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords
6709,03IL,small_airport,Wix Airport,41.40230179,-87.8167038,750,NA,US,US-IL,Monee,no,03IL,,03IL,,,
6710,03IN,small_airport,Heinzman Airport,40.18000031,-86.01249695,850,NA,US,US-IN,Arcadia,no,03IN,,03IN,,,
6711,03IS,heliport,OSF St Anthony's Health Center Heliport,38.904999,-90.173401,580,NA,US,US-IL,Alton,no,03IS,,03IS,,,St Anthony's Hospital
6712,03KS,heliport,Valley Grain Heliport,39.86470032,-95.26409912,1160,NA,US,US-KS,Highland,no,03KS,,03KS,,,
6713,03KY,small_airport,Flying H Farms Airport,37.79169846,-87.54139709,385,NA,US,US-KY,Henderson,no,03KY,,03KY,,,
6714,03LA,heliport,Damien Heliport,30.19960022,-91.12789917,25,NA,US,US-LA,Carville,no,03LA,,03LA,,,
6715,03LS,heliport,Fmc Nr 1 Heliport,32.1590004,-91.70800018,79,NA,US,US-LA,Winnsboro,no,03LS,,03LS,,,
6716,03M,seaplane_base,Lakeside Marina Seaplane Base,44.32089996,-69.88950348,165,NA,US,US-ME,East Winthrop,no,03M,,03M,,,
6717,03MA,small_airport,Hadley Airport,42.39310074,-72.55200195,150,NA,US,US-MA,Hadley,no,03MA,,03MA,,,
6718,03MD,heliport,Upper Chesapeake Medical Center Heliport,39.52249908,-76.3266983,302,NA,US,US-MD,Bel Air,no,03MD,,03MD,,,
6719,03ME,small_airport,Maple Ridge Airport,44.08420181,-70.62729645,556,NA,US,US-ME,Harrison,no,03ME,,03ME,,,
6720,03MI,heliport,Harold Miller Heliport,43.55089951,-83.86219788,585,NA,US,US-MI,Bay City,no,03MI,,03MI,,,
6721,03MN,small_airport,Nauerth Land Ranch Airport,43.62519836,-95.22470093,1435,NA,US,US-MN,Lakefield,no,03MN,,03MN,,,
6722,03MO,closed,Cahoochie Airport,37.884499,-93.131599,1010,NA,US,US-MO,Urbana,no,,,,,,03MO
6723,03MS,heliport,Vicksburg Medical Center Heliport,32.31880188,-90.8832016,110,NA,US,US-MS,Vicksburg,no,03MS,,03MS,,,
6724,03MT,small_airport,Cascade Airport,47.27080154,-111.7220001,3580,NA,US,US-MT,Cascade,no,03MT,,03MT,,,
6725,03MU,small_airport,Mc Donnell Airport,38.49250031,-94.41249847,874,NA,US,US-MO,Archie,no,03MU,,03MU,,,
4650,03N,small_airport,Utirik Airport,11.222,169.852005,4,OC,MH,MH-UTI,Utirik Island,yes,K03N,UTK,03N,,https://en.wikipedia.org/wiki/Utirik_Airport,
6726,03NC,small_airport,Pilots Ridge Airport,34.10430145,-77.90419769,35,NA,US,US-NC,Carolina Beach,no,03NC,,03NC,,,
6727,03ND,small_airport,Olafson Brothers Airport,48.62639999,-97.82900238,1045,NA,US,US-ND,Edinburg,no,03ND,,03ND,,,
6728,03NE,small_airport,Hyde Ranch Airport,41.54639816,-99.33119965,2430,NA,US,US-NE,Comstock,no,03NE,,03NE,,,
6729,03NH,heliport,Lorden Heliport,42.81539917,-71.12439728,400,NA,US,US-NH,Milford,no,03NH,,03NH,,,
6730,03NJ,heliport,At&T Heliport,40.66870117,-74.41069794,360,NA,US,US-NJ,Berkeley Heights,no,03NJ,,03NJ,,,
6731,03NV,small_airport,Llama Ranch Airport,40.58440018,-115.2979965,6120,NA,US,US-NV,Ruby Valley,no,03NV,,03NV,,,
6732,03NY,small_airport,Talmage Field,40.95840073,-72.71679688,95,NA,US,US-NY,Riverhead,no,03NY,,03NY,,,
6733,03OH,small_airport,Gibbs Field,41.41839981,-83.01740265,580,NA,US,US-OH,Fremont,no,03OH,,03OH,,,
6734,03OI,heliport,Marymount Hospital Heliport,41.42089844,-81.59980011,890,NA,US,US-OH,Garfield Heights,no,03OI,,03OI,,,
6735,03OK,small_airport,Sahoma Lake Airport,36.04119873,-96.16139984,890,NA,US,US-OK,Sapulpa,no,03OK,,03OK,,,
6736,03OR,small_airport,Powwatka Ridge Airport,45.85540009,-117.4840012,3340,NA,US,US-OR,Troy,no,03OR,,03OR,,,
6737,03PA,heliport,Collegeville Heliport,40.16289902,-75.46569824,197,NA,US,US-PA,Collegeville,no,03PA,,03PA,,,
6738,03PN,heliport,M.P. Metals Heliport,41.066861,-76.180806,479,NA,US,US-PA,Berwick,yes,03PN,,03PN,,,
322892,03PR,small_airport,Sun View Field Airport,39.065947,-94.921703,980,NA,US,US-KS,Bonner Springs,no,03PR,,03PR,,,
6739,03PS,closed,Ziggy's Field,40.849998,-77.905602,1050,NA,US,US-PA,Bellefonte,no,,,,,,03PS
6740,03S,small_airport,Sandy River Airport,45.40179825,-122.2289963,704,NA,US,US-OR,Sandy,no,03S,,03S,,http://en.wikipedia.org/wiki/Sandy_River_Airport,
6741,03SC,heliport,Seacoast Medical Center Heliport,33.86500168,-78.66190338,73,NA,US,US-SC,Little River,no,03SC,,03SC,,,
6742,03TA,closed,Gay Hill Farm Airport,30.262699,-96.500198,505,NA,US,US-TX,Gay Hill,no,,,,,,03TA
6743,03TE,small_airport,Barronena Ranch Airport,27.49110031,-98.66950226,600,NA,US,US-TX,Hebbronville,no,03TE,,03TE,,,
6744,03TN,heliport,Eagles Landing Heliport,35.92250061,-83.57939911,1000,NA,US,US-TN,Sevierville,no,03TN,,03TN,,,
6745,03TS,heliport,Shannon Medical Center Heliport,31.4598999,-100.4380035,1825,NA,US,US-TX,San Angelo,no,03TS,,03TS,,,
6746,03TX,heliport,M D K Field,29.58160019,-95.30719757,50,NA,US,US-TX,Pearland,no,03TX,,03TX,,,
6747,03UT,small_airport,A Z Minerals Corporation Airport,37.12080002,-109.9860001,5315,NA,US,US-UT,Mexican Hat,no,03UT,,03UT,,,
6748,03VA,closed,Whipoorwill Springs Airport,38.66460037,-77.57969666,250,NA,US,US-VA,Nokesville,no,03VA,,03VA,,,
6749,03WA,small_airport,Spangle Field,47.40819931,-117.3720016,2440,NA,US,US-WA,Spangle,no,03WA,,03WA,,,
6750,03WI,small_airport,Zink Airport,44.028873,-88.883945,880,NA,US,US-WI,Berlin,no,03WI,,03WI,,,
6751,03WN,small_airport,Aerostone Ranch Airport,45.875,-120.6699982,2320,NA,US,US-WA,Goldendale,no,03WN,,03WN,,,
6752,03XS,small_airport,Creekside Airport,31.31809998,-100.7539978,2100,NA,US,US-TX,Mertzon,no,03XS,,03XS,,,
325443,04AA,small_airport,Phil's Airport,60.535833,-150.811387,250,NA,US,US-AK,Soldotna,no,04AA,,04AA,,,
6753,04AL,heliport,Anniston AHP (Anniston Army Depot),33.62639999,-85.96720123,686,NA,US,US-AL,Anniston,no,04AL,,04AL,,,
6754,04AR,heliport,Saline Memorial Hospital Heliport,34.574319,-92.586047,430,NA,US,US-AR,Benton,no,04AR,,04AR,,,
6755,04AZ,small_airport,Chinle Airport,36.15420151,-109.5510025,5515,NA,US,US-AZ,Chinle,no,04AZ,,04AZ,,,
6756,04CA,small_airport,Gray Butte Field,34.5639,-117.675003,3020,NA,US,US-CA,Palmdale,no,KGXA,,04CA,,,
6757,04CL,small_airport,Hunt's Sky Ranch Airport,33.08169937,-116.4410019,2310,NA,US,US-CA,Julian,no,04CL,,04CL,,,
6758,04CT,heliport,Shingle Mill Heliport,41.75510025,-73.05239868,880,NA,US,US-CT,Harwinton,no,04CT,,04CT,,,
6759,04F,closed,De Leon Municipal Airport,32.098801,-98.525325,1293,NA,US,US-TX,De Leon,no,,,,,,04F
6760,04FA,small_airport,Richards Field,25.55870056,-80.51509857,9,NA,US,US-FL,Homestead,no,04FA,,04FA,,,
324859,04FD,heliport,Tampa General Hospital Brandon Healthplex Heliport,27.929372,-82.336981,37,NA,US,US-FL,Brandon,no,04FD,,04FD,,,
6761,04FL,small_airport,Cross Creek Farms Airport,29.23940086,-81.22200012,30,NA,US,US-FL,Ormond,no,04FL,,04FL,,,
6762,04I,small_airport,Columbus Southwest Airport,39.91120148,-83.188797,920,NA,US,US-OH,Columbus,no,04I,,04I,,,
6763,04IA,small_airport,Middlekoop Airport,41.0882988,-92.05460358,801,NA,US,US-IA,Packwood,no,04IA,,04IA,,,
6764,04ID,small_airport,Lanham Field,43.87770081,-116.5370026,2343,NA,US,US-ID,Emmett,no,04ID,,04ID,,,
6765,04II,small_airport,Turkey Run Airport,41.13059998,-84.99410248,765,NA,US,US-IN,New Haven,no,04II,,04II,,,
6766,04IL,small_airport,Schertz Aerial Service - Hudson Airport,40.63750076,-89.00700378,755,NA,US,US-IL,Hudson,no,04IL,,04IL,,,
45410,04IN,seaplane_base,Lake Gage Seaplane Base,41.701389,-85.113056,954,NA,US,US-IN,Angola,no,04IN,,04IN,,,
6767,04IS,small_airport,Van Gorder Airport,40.17860031,-88.56900024,728,NA,US,US-IL,Mansfield,no,04IS,,04IS,,,
6768,04KS,heliport,Robinson Industries Heliport,38.97890091,-95.21970367,835,NA,US,US-KS,Lawrence,no,04KS,,04KS,,,
6769,04KY,small_airport,Natchez Trace Farm Airport,37.13510132,-85.78939819,710,NA,US,US-KY,Hiseville,no,04KY,,04KY,,,
6770,04LA,heliport,St James Heliport,30.051111,-90.702222,10,NA,US,US-LA,Lutcher,no,04LA,,04LA,,,
6771,04LL,small_airport,Brunner Airport,42.13610077,-88.28759766,750,NA,US,US-IL,West Dundee,no,04LL,,04LL,,,
6772,04LS,heliport,La National Guard Heliport,30.44610023,-91.1053009,52,NA,US,US-LA,Baton Rouge,no,04LS,,04LS,,,
6773,04MA,closed,Goddard Field (Airport),42.80979919,-71.1391983,200,NA,US,US-MA,Haverhill,no,04MA,,04MA,,,
6774,04MD,heliport,Chesapeake City Heliport,39.51810074,-75.8214035,40,NA,US,US-MD,Chesapeake City,no,04MD,,04MD,,,
6775,04ME,small_airport,Beech Hill Airport,44.66669846,-69.89389801,625,NA,US,US-ME,Mercer,no,04ME,,04ME,,,
6776,04MI,small_airport,Rapids Airway Airport,42.53450012,-84.62830353,880,NA,US,US-MI,Eaton Rapids,no,04MI,,04MI,,,
6777,04MN,small_airport,Helblad Airport,47.9858017,-94.68689728,1195,NA,US,US-MN,Kelliher,no,04MN,,04MN,,,
6778,04MO,small_airport,Airpark Private Airport,39.30120087,-91.45149994,767,NA,US,US-MO,Vandalia,no,04MO,,04MO,,,
6779,04MS,small_airport,Nick's Flying Service Inc Airport,32.9396019,-90.83730316,100,NA,US,US-MS,Rolling Fork,no,04MS,,04MS,,,
6780,04MT,small_airport,Pluhar Airport,47.13749778,-106.488095,2715,NA,US,US-MT,Cohagen,no,04MT,,04MT,,,
6781,04NC,heliport,Western Wake Medical Center Heliport,35.73920059,-78.78220367,445,NA,US,US-NC,Cary,no,04NC,,04NC,,,
6782,04NE,small_airport,Mc Connell Field Airport,41.15999985,-101.2990036,3035,NA,US,US-NE,Sarben,no,04NE,,04NE,,,
6783,04NJ,small_airport,Emmanuel Airport,39.59680176,-75.23349762,155,NA,US,US-NJ,Elmer,no,04NJ,,04NJ,,,
6784,04NV,small_airport,Kingston Ranch Airport,35.75550079,-115.6650009,2620,NA,US,US-NV,Sandy Valley,no,04NV,,04NV,,,
6785,04NY,small_airport,Klaverack Airport,42.26229858,-73.69619751,250,NA,US,US-NY,Hudson,no,04NY,,04NY,,,
45733,04OG,heliport,Teufel Heliport,45.530833,-123.085556,185,NA,US,US-OR,Forest Grove,no,04OG,,04OG,,,
6786,04OH,closed,Bossow Airport,41.2477,-81.100701,1080,NA,US,US-OH,Garrettsville,no,,,,,,04OH
6787,04OK,heliport,Stillwater Medical Center Heliport,36.11529922,-97.07949829,984,NA,US,US-OK,Stillwater,no,04OK,,04OK,,,
6788,04OR,small_airport,Collins Landing Strip,44.74990082,-120.2009964,1500,NA,US,US-OR,Mitchell,no,04OR,,04OR,,,
6789,04PA,heliport,S & C Distribution Center Heliport,39.87929916,-75.22879791,50,NA,US,US-PA,Philadelphia,no,04PA,,04PA,,,
6790,04PN,heliport,Strawbridge & Clothier Exton Heliport,40.0306619,-75.63021,320,NA,US,US-PA,Exton,no,04PN,,04PN,,,
6791,04SC,heliport,Emergency Helipad,34.84059906,-82.60690308,994,NA,US,US-SC,Easley,no,04SC,,04SC,,,
325773,04SD,heliport,Cheyenne River Health Center Heliport,44.993124,-101.243011,2437,NA,US,US-SD,Eagle Butte,no,04SD,,04SD,,,
6792,04TA,heliport,Capitol National Bank Building Heliport,30.27104167,-97.74469757,540,NA,US,US-TX,Austin,no,04TA,,04TA,,,
6793,04TE,heliport,Veterans Affairs Medical Center Heliport,29.70019913,-95.38739777,49,NA,US,US-TX,Houston,no,04TE,,04TE,,,
6794,04TN,small_airport,Hensley Airpark,36.18330002,-82.67890167,1430,NA,US,US-TN,Chuckey,no,04TN,,04TN,,,
6795,04TS,heliport,Hummingbird Heliport,30.55349922,-97.60610199,690,NA,US,US-TX,Hutto,no,04TS,,04TS,,,
6796,04TX,small_airport,Pocock Airport,31.73220062,-97.36889648,565,NA,US,US-TX,China Spring,no,04TX,,04TX,,,
6797,04UT,small_airport,Navajo Mountain Airport,37.00830078,-110.7949982,6160,NA,US,US-UT,Navajo Mountain Trdng Post,no,04UT,,04UT,,,
6798,04V,small_airport,Saguache Municipal Airport,38.0990833,-106.1743889,7826,NA,US,US-CO,Saguache,no,04V,,04V,,,
6799,04VA,heliport,Russell County Medical Center Heliport,36.898,-82.078,2004,NA,US,US-VA,Lebanon,yes,04VA,,04VA,,,
6800,04VG,small_airport,Manquin Flight Park Ultralightport,37.71440125,-77.21179962,50,NA,US,US-VA,Manquin,no,04VG,,04VG,,,
6801,04VT,small_airport,Lightning Bolt Field Airport,44.40110016,-72.26360321,2156,NA,US,US-VT,Cabot,no,04VT,,04VT,,,
6802,04W,small_airport,Field of Dreams Airport,46.02280045,-92.895401,1021,NA,US,US-MN,Hinckley,no,04W,,04W,,,
6803,04WA,small_airport,Ox Meadows Airport,47.58179855,-117.4369965,2345,NA,US,US-WA,Spokane,no,04WA,,04WA,,,
6804,04WI,small_airport,Dutch Gap Airstrip,42.52339935,-88.01670074,760,NA,US,US-WI,Bristol,no,04WI,,04WI,,,
45903,04WN,small_airport,Stillwater Creek Airport,46.963889,-119.641667,1510,NA,US,US-WA,Royal City,no,04WN,,04WN,,,
6805,04WV,heliport,West Virginia Univ. Hosp. Inc. Gnd. Pad #2 Heliport,39.65361111,-79.95611111,1137,NA,US,US-WV,Morgantown,no,04WV,,04WV,,,
6806,04XS,heliport,Napiers Heliport,32.58209991,-97.14250183,625,NA,US,US-TX,Mansfield,no,04XS,,04XS,,,
6807,05AK,small_airport,Wasilla Creek Airpark,61.66830063,-149.1880035,620,NA,US,US-AK,Palmer,yes,05AK,,05AK,,,
6808,05AL,heliport,Allen Stagefield Army Heliport,31.23119926,-85.64969635,365,NA,US,US-AL,Fort Rucker/Wicksburg,no,05AL,,05AL,,,
45302,05AR,small_airport,Ozark Skies Airpark,36.000633,-93.57025,1900,NA,US,US-AR,Kingston,no,05AR,,05AR,,,
6809,05AZ,heliport,Yuma Regional Medical Center Heliport,32.68280029,-114.6340027,200,NA,US,US-AZ,Yuma,no,05AZ,,05AZ,,,
6810,05B,seaplane_base,Van Buren Seaplane Base,47.158901,-67.931999,440,NA,US,US-ME,Van Buren,no,,,05B,,,
6811,05CA,heliport,Lost Hills Sheriff's Station Heliport,34.13779831,-118.7139969,888,NA,US,US-CA,Calabasas,no,05CA,,05CA,,,
6812,05CL,small_airport,Pope Valley Airport,38.6106987,-122.3909988,618,NA,US,US-CA,Pope Valley,no,05CL,,05CL,,,
6813,05CO,small_airport,Rancho De Aereo Airport,40.2149839,-104.9844228,4978,NA,US,US-CO,Mead,yes,05CO,,05CO,,,
6814,05CT,heliport,O And G Heliport,41.77370071,-73.11620331,600,NA,US,US-CT,Torrington,no,05CT,,05CT,,,
6815,05FA,small_airport,Melanie's Airport,30.91889954,-86.21829987,295,NA,US,US-FL,Florala,no,05FA,,05FA,,,
6816,05FD,heliport,Aventura Heliport,25.96089935,-80.1391983,6,NA,US,US-FL,North Miami Beach,no,05FD,,05FD,,,
6817,05FL,small_airport,Charlton Strip,26.5230999,-81.40830231,36,NA,US,US-FL,La Belle,no,05FL,,05FL,,,
6818,05GA,small_airport,Raju Airport,32.07139969,-84.71440125,625,NA,US,US-GA,Richland,no,05GA,,05GA,,,
6819,05IA,small_airport,Spotts Field,43.13750076,-93.06829834,1155,NA,US,US-IA,Nora Springs,no,05IA,,05IA,,,
6820,05ID,small_airport,Running Creek Ranch Airport,45.914101,-114.835999,2969,NA,US,US-ID,Grangeville,no,05ID,,05ID,,,72U
6821,05II,small_airport,Reichhart Airport,41.02870178,-84.99720001,795,NA,US,US-IN,New Haven,no,05II,,05II,,,
6822,05IL,small_airport,Classic Landings Airport,41.15670013,-88.01670074,635,NA,US,US-IL,Bonfield,no,05IL,,05IL,,,
6823,05IN,small_airport,Cooper Airport,39.64199829,-86.5042038,860,NA,US,US-IN,Belleville,no,05IN,,05IN,,,
6824,05IS,small_airport,Hardy Airport,39.72589874,-89.26399994,605,NA,US,US-IL,Mount Auburn,no,05IS,,05IS,,,
6825,05KS,small_airport,Darbro Field,37.26620102,-95.959198,945,NA,US,US-KS,Elk City,no,05KS,,05KS,,,
6826,05KY,small_airport,Cartersville Airport,37.53689957,-84.40720367,1070,NA,US,US-KY,Berea,no,05KY,,05KY,,,
6827,05LA,small_airport,Greg's Flying Service Airport,32.26530075,-91.69779968,76,NA,US,US-LA,Baskin,no,05LA,,05LA,,,
6828,05LL,heliport,Midwest Heliport,41.74890137,-87.93509674,710,NA,US,US-IL,Willowbrook,no,05LL,,05LL,,,
6829,05LS,small_airport,Grass Roots Airport,31.25219917,-92.47579956,83,NA,US,US-LA,Alexandria,no,05LS,,05LS,,,
6830,05M,heliport,Pauls Valley General Hospital Heliport,34.71979,-97.214237,911,NA,US,US-OK,Pauls Valley,no,,,,,,"OK28, 05M"
6831,05MA,heliport,Bentley Heliport,42.69120026,-70.91230011,80,NA,US,US-MA,Ipswich,no,05MA,,05MA,,,
6832,05MD,small_airport,Breezecroft Airport,39.25009918,-76.2052002,20,NA,US,US-MD,Chestertown,no,05MD,,05MD,,,
6833,05ME,small_airport,Drisko Airport,44.6570015,-67.55919647,70,NA,US,US-ME,Jonesboro,no,05ME,,05ME,,,
322876,05MN,heliport,Northern Pines Medical Center Heliport,47.5175001,-92.2302778,1446,NA,US,US-MN,Aurora,no,05MN,,05MN,,,
6834,05MO,heliport,Portageville Community Heliport,36.42979813,-89.68009949,272,NA,US,US-MO,Portageville,no,05MO,,05MO,,,
6835,05MS,heliport,Va Medical Center Jackson Heliport,32.31890106,-90.16809845,359,NA,US,US-MS,Jackson,no,05MS,,05MS,,,
329892,05MT,small_airport,Jones Landing,45.815368,-111.152163,4364,NA,US,US-MT,Belgrade,no,05MT,,05MT,,,
6836,05NC,closed,Brunswick Community Hospital Heliport,34.008099,-78.2911,63,NA,US,US-NC,Supply,no,,,,,,05NC
6837,05NE,small_airport,Mc Kay Airport,41.72219849,-98.30899811,2010,NA,US,US-NE,Spalding,no,05NE,,05NE,,,
6838,05NH,heliport,Stumpfield Heliport,42.9239006,-70.95140076,200,NA,US,US-NH,Kensington,no,05NH,,05NH,,,
6839,05NJ,heliport,Paulus Hook Pier Heliport,40.7140007,-74.03150177,7,NA,US,US-NJ,Jersey City,no,05NJ,,05NJ,,,
324404,05NV,small_airport,Baker Ranches Airport,39.0311,-114.088219,5180,NA,US,US-NV,Baker,no,05NV,,05NV,,,
6840,05NY,heliport,Oswego County At Pulaski Heliport,43.55199814,-76.09020233,445,NA,US,US-NY,Pulaski,no,05NY,,05NY,,,
6841,05OI,small_airport,Dorlon Airpark,41.28839874,-81.96260071,830,NA,US,US-OH,Columbia Station,no,05OI,,05OI,,,
6842,05OK,closed,Hawk Haven Airport,35.8534,-97.567497,1075,NA,US,US-OK,Crescent,no,,,,,,05OK
6843,05OR,small_airport,Peacock Ranch Airport,45.44150162,-117.3509979,3500,NA,US,US-OR,Enterprise,no,05OR,,05OR,,,
6844,05PA,heliport,PECO Mob. Heliport,39.9548,-75.178201,110,NA,US,US-PA,Philadelphia,no,05PA,,05PA,,,Philadelphia Market Street Heliport
6845,05PN,heliport,State Police Area Iii Heliport,40.30009842,-76.85800171,485,NA,US,US-PA,Harrisburg,no,05PN,,05PN,,,
6846,05PS,small_airport,Mills Brothers Airport,40.14279938,-77.86190033,1210,NA,US,US-PA,Burnt Cabins,no,05PS,,05PS,,,
6847,05S,small_airport,Vernonia Airfield,45.85150146,-123.2419968,647,NA,US,US-OR,Vernonia,no,05S,,05S,,http://en.wikipedia.org/wiki/Vernonia_Airfield,
6848,05TA,small_airport,Brandes Air Field,29.8090992,-96.26509857,276,NA,US,US-TX,Sealy,no,05TA,,05TA,,,
6849,05TE,small_airport,Hilde-Griff Field,30.7220993,-97.79139709,950,NA,US,US-TX,Georgetown,no,05TE,,05TE,,,
6850,05TN,closed,Thurmond Glenn Field,35.556998,-89.552903,285,NA,US,US-TN,Covington,no,,,,,,05TN
6851,05TS,small_airport,Dew Drop Airport,33.12929916,-97.3585968,750,NA,US,US-TX,Justin,no,05TS,,05TS,,,
6852,05TX,small_airport,Circle 'A' Ranch Airport,32.12919998,-97.40419769,608,NA,US,US-TX,Blum,no,05TX,,05TX,,,
6853,05UT,small_airport,Oljato Airport,37.03329849,-110.3170013,4838,NA,US,US-UT,Oljato,no,05UT,,05UT,,,
6854,05V,small_airport,Blanca Airport,37.41109848,-105.552002,7720,NA,US,US-CO,Blanca,no,05V,,05V,,,
6855,05VA,small_airport,Providence Airport,37.2242012,-78.41860199,445,NA,US,US-VA,Farmville,no,05VA,,05VA,,,
6856,05VT,heliport,Port of Highgate Springs Heliport,45.01330185,-73.08670044,68,NA,US,US-VT,Highgate Springs,no,05VT,,05VT,,,
6857,05WA,heliport,Sacred Heart Medical Center Helistop,47.64820099,-117.4140015,2220,NA,US,US-WA,Spokane,no,05WA,,05WA,,,
6858,05WI,small_airport,Ames Private Airport,42.65110016,-88.74590302,958,NA,US,US-WI,Darien,no,05WI,,05WI,,,
45907,05WN,small_airport,Flat Creek Field,48.702222,-118.0475,1570,NA,US,US-WA,Kettle Falls,no,05WN,,05WN,,,
6859,05XS,small_airport,Johnson Memorial Airport,33.07929993,-91.54319763,105,NA,US,US-AR,Wilmot,no,05XS,,05XS,,,
6860,05Y,small_airport,Henning Municipal Airport,46.30379868,-95.4394989,1455,NA,US,US-MN,Henning,no,05Y,,05Y,,,
45272,06AK,small_airport,June Lake Airpark,61.627619,-149.575331,425,NA,US,US-AK,Wasilla,no,06AK,,06AK,,,
6861,06AL,heliport,Brown Stagefield Army Heliport,31.38839912,-85.97239685,415,NA,US,US-AL,Fort Rucker/New Brockton,no,06AL,,06AL,,,
6862,06AR,small_airport,Bondair Airport,35.54449844,-92.18489838,499,NA,US,US-AR,Higden,no,06AR,,06AR,,,
6863,06AZ,heliport,Mercy Gilbert Medical Center Heliport,33.28580093,-111.7529984,1280,NA,US,US-AZ,Gilbert,no,06AZ,,06AZ,,,
6864,06B,seaplane_base,Lucky Landing Marina and Seaplane Base,44.9070015,-68.80500031,115,NA,US,US-ME,Bangor,no,06B,,06B,,,
6865,06CA,heliport,Sce Solar I Heliport,34.87080002,-116.8339996,1942,NA,US,US-CA,Yermo,no,06CA,,06CA,,,
6866,06CL,heliport,Abc7-Tv Heliport,35.15719986,-118.2890015,520,NA,US,US-CA,Glendale,no,06CL,,06CL,,,
6867,06CO,small_airport,Jecan Airport,37.38750076,-103.6910019,5100,NA,US,US-CO,Branson,no,06CO,,06CO,,,
6868,06FA,small_airport,William P Gwinn Airport,26.90839958,-80.3289032,28,NA,US,US-FL,Jupiter,no,06FA,,06FA,,http://en.wikipedia.org/wiki/North_Palm_Beach_County_General_Aviation_Airport,
6869,06FD,small_airport,Grass Roots Airpark,28.64170074,-81.88500214,105,NA,US,US-FL,Mascotte,no,06FD,,06FD,,,
6870,06FL,heliport,Morton Plant Hospital Heliport,27.95339966,-82.8042984,3,NA,US,US-FL,Clearwater,no,06FL,,06FL,,,
6871,06GA,heliport,Smith Heliport,33.7533989,-84.16210175,1065,NA,US,US-GA,Redan,no,06GA,,06GA,,,
6872,06I,seaplane_base,Patoka Reservoir Landing Area Seaplane Base,38.4333992,-86.69110107,536,NA,US,US-IN,French Lick,no,06I,,06I,,,
6873,06IA,small_airport,Rich Field,41.84140015,-91.83429718,880,NA,US,US-IA,Walford,no,06IA,,06IA,,,
6874,06ID,small_airport,Larkin Airport,43.46269989,-116.3590012,2750,NA,US,US-ID,Kuna,no,06ID,,06ID,,,
6875,06IL,small_airport,Humm Airport,41.59949875,-88.86990356,708,NA,US,US-IL,Earlville,no,06IL,,06IL,,,
6876,06IN,closed,Ellis Fly-In Airport,39.282799,-87.303596,575,NA,US,US-IN,Blackhawk,no,,,,,,06IN
6877,06IS,small_airport,Sinele Strip,40.54639816,-91.27429962,695,NA,US,US-IL,Nauvoo,no,06IS,,06IS,,,
6878,06KS,heliport,Riverside Hospital Airlift Heliport,37.69580078,-97.37249756,1332,NA,US,US-KS,Wichita,no,06KS,,06KS,,,
6879,06KY,heliport,Falcon Heliport,37.52590179,-83.34519958,751,NA,US,US-KY,Jackson,no,06KY,,06KY,,,
6880,06LA,heliport,Panther Helicopters Inc Heliport,29.84600067,-90.02780151,,NA,US,US-LA,Belle Chasse,no,06LA,,06LA,,,
6881,06LL,closed,Hammersmith Heliport,41.8736,-88.496901,812,NA,US,US-IL,Elburn,no,,,,,,06LL
6882,06LS,heliport,Tembec Heliport,30.70789909,-91.32019806,85,NA,US,US-LA,St Francisville,no,06LS,,06LS,,,
6883,06MA,heliport,The Barn Heliport,42.69060135,-71.60900116,210,NA,US,US-MA,Pepperell,no,06MA,,06MA,,,
6884,06MD,heliport,Bayview Heliport,39.29140091,-76.5463028,132,NA,US,US-MD,Baltimore,no,06MD,,06MD,,,
322276,06ME,heliport,Barker Heliport,44.415247,-70.844275,649,NA,US,US-ME,Bethel,no,06ME,,06ME,,,
